0,1,2,3
0,watch_tv_1,"{'user': 'Alien', 'text': 'May I watch the TV?', 'intent': 'Ask_guidence'}","{'user': 'Human', 'text': 'The TV is in the living room', 'intent': 'iInform_object'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'May I watch the TV?', 'intent': 'Ask_guidence'}","{'user': 'Alien', 'text': ""Got it. Let's go"", 'intent': 'Ask_get_started'}"
1,watch_tv_1,"{'user': 'Alien', 'text': 'May I watch the TV?', 'intent': 'Ask_guidence'}","{'user': 'Human', 'text': 'Now you have found the TV, can you open it', 'intent': 'Inform_next_step'}"
0,watch_tv_1,"{'user': 'Human', 'text': 'Sure, and can you help me to watch TV? ', 'intent': 'Ask_want_help'}","{'user': 'Alien', 'text': 'Hot to get start?', 'intent': 'Ask_next_step'}"
0,watch_tv_1,"{'user': 'Human', 'text': 'Sure, and can you help me to watch TV? ', 'intent': 'Ask_want_help'}","{'user': 'Human', 'text': 'You need to find the TV first, do you know where is it?', 'intent': 'Ask_know_location'}"
0,watch_tv_1,"{'user': 'Human', 'text': 'Sure, and can you help me to watch TV? ', 'intent': 'Ask_want_help'}","{'user': 'Alien', 'text': ""I don't know"", 'intent': 'Inform_confused'}"
0,watch_tv_1,"{'user': 'Human', 'text': 'Sure, and can you help me to watch TV? ', 'intent': 'Ask_want_help'}","{'user': 'Human', 'text': 'The TV is in the living room', 'intent': 'iInform_object'}"
0,watch_tv_1,"{'user': 'Human', 'text': 'Sure, and can you help me to watch TV? ', 'intent': 'Ask_want_help'}","{'user': 'Alien', 'text': ""Got it. Let's go"", 'intent': 'Ask_get_started'}"
1,watch_tv_1,"{'user': 'Human', 'text': 'Sure, and can you help me to watch TV? ', 'intent': 'Ask_want_help'}","{'user': 'Human', 'text': 'Now you have found the TV, can you open it', 'intent': 'Inform_next_step'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'Hot to get start?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'You need to find the TV first, do you know where is it?', 'intent': 'Ask_know_location'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'Hot to get start?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': ""I don't know"", 'intent': 'Inform_confused'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'Hot to get start?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'The TV is in the living room', 'intent': 'iInform_object'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'Hot to get start?', 'intent': 'Ask_next_step'}","{'user': 'Alien', 'text': ""Got it. Let's go"", 'intent': 'Ask_get_started'}"
1,watch_tv_1,"{'user': 'Alien', 'text': 'Hot to get start?', 'intent': 'Ask_next_step'}","{'user': 'Human', 'text': 'Now you have found the TV, can you open it', 'intent': 'Inform_next_step'}"
0,watch_tv_1,"{'user': 'Human', 'text': 'You need to find the TV first, do you know where is it?', 'intent': 'Ask_know_location'}","{'user': 'Alien', 'text': ""I don't know"", 'intent': 'Inform_confused'}"
0,watch_tv_1,"{'user': 'Human', 'text': 'You need to find the TV first, do you know where is it?', 'intent': 'Ask_know_location'}","{'user': 'Human', 'text': 'The TV is in the living room', 'intent': 'iInform_object'}"
0,watch_tv_1,"{'user': 'Human', 'text': 'You need to find the TV first, do you know where is it?', 'intent': 'Ask_know_location'}","{'user': 'Alien', 'text': ""Got it. Let's go"", 'intent': 'Ask_get_started'}"
1,watch_tv_1,"{'user': 'Human', 'text': 'You need to find the TV first, do you know where is it?', 'intent': 'Ask_know_location'}","{'user': 'Human', 'text': 'Now you have found the TV, can you open it', 'intent': 'Inform_next_step'}"
0,watch_tv_1,"{'user': 'Alien', 'text': ""I don't know"", 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'The TV is in the living room', 'intent': 'iInform_object'}"
0,watch_tv_1,"{'user': 'Alien', 'text': ""I don't know"", 'intent': 'Inform_confused'}","{'user': 'Alien', 'text': ""Got it. Let's go"", 'intent': 'Ask_get_started'}"
1,watch_tv_1,"{'user': 'Alien', 'text': ""I don't know"", 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'Now you have found the TV, can you open it', 'intent': 'Inform_next_step'}"
0,watch_tv_1,"{'user': 'Human', 'text': 'The TV is in the living room', 'intent': 'iInform_object'}","{'user': 'Alien', 'text': ""Got it. Let's go"", 'intent': 'Ask_get_started'}"
1,watch_tv_1,"{'user': 'Human', 'text': 'The TV is in the living room', 'intent': 'iInform_object'}","{'user': 'Human', 'text': 'Now you have found the TV, can you open it', 'intent': 'Inform_next_step'}"
0,watch_tv_1,"{'user': 'Alien', 'text': ""Got it. Let's go"", 'intent': 'Ask_get_started'}","{'user': 'Human', 'text': 'Now you have found the TV, can you open it', 'intent': 'Inform_next_step'}"
0,watch_tv_1,"{'user': 'Alien', 'text': ""Got it. Let's go"", 'intent': 'Ask_get_started'}","{'user': 'Alien', 'text': 'How to open the TV?', 'intent': 'Ask_about_action'}"
0,watch_tv_1,"{'user': 'Alien', 'text': ""Got it. Let's go"", 'intent': 'Ask_get_started'}","{'user': 'Human', 'text': 'Hit the open button on the corner of the screen', 'intent': 'Inform_action'}"
0,watch_tv_1,"{'user': 'Alien', 'text': ""Got it. Let's go"", 'intent': 'Ask_get_started'}","{'user': 'Alien', 'text': 'Got it.', 'intent': 'Inform_understanding'}"
1,watch_tv_1,"{'user': 'Alien', 'text': ""Got it. Let's go"", 'intent': 'Ask_get_started'}","{'user': 'Human', 'text': 'Are you lost? ', 'intent': 'Ask_okay'}"
0,watch_tv_1,"{'user': 'Human', 'text': 'Now you have found the TV, can you open it', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'How to open the TV?', 'intent': 'Ask_about_action'}"
0,watch_tv_1,"{'user': 'Human', 'text': 'Now you have found the TV, can you open it', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Hit the open button on the corner of the screen', 'intent': 'Inform_action'}"
0,watch_tv_1,"{'user': 'Human', 'text': 'Now you have found the TV, can you open it', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'Got it.', 'intent': 'Inform_understanding'}"
1,watch_tv_1,"{'user': 'Human', 'text': 'Now you have found the TV, can you open it', 'intent': 'Inform_next_step'}","{'user': 'Human', 'text': 'Are you lost? ', 'intent': 'Ask_okay'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'How to open the TV?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': 'Hit the open button on the corner of the screen', 'intent': 'Inform_action'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'How to open the TV?', 'intent': 'Ask_about_action'}","{'user': 'Alien', 'text': 'Got it.', 'intent': 'Inform_understanding'}"
1,watch_tv_1,"{'user': 'Alien', 'text': 'How to open the TV?', 'intent': 'Ask_about_action'}","{'user': 'Human', 'text': 'Are you lost? ', 'intent': 'Ask_okay'}"
0,watch_tv_1,"{'user': 'Human', 'text': 'Hit the open button on the corner of the screen', 'intent': 'Inform_action'}","{'user': 'Alien', 'text': 'Got it.', 'intent': 'Inform_understanding'}"
1,watch_tv_1,"{'user': 'Human', 'text': 'Hit the open button on the corner of the screen', 'intent': 'Inform_action'}","{'user': 'Human', 'text': 'Are you lost? ', 'intent': 'Ask_okay'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'Got it.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Are you lost? ', 'intent': 'Ask_okay'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'Got it.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'What happened?', 'intent': 'Display_confusion'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'Got it.', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'No worries, you are opening the TV, and your next step is to hit the open button', 'intent': 'Inform_next_step'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'Got it.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'I see', 'intent': 'Inform_understanding'}"
1,watch_tv_1,"{'user': 'Alien', 'text': 'Got it.', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'I opened the TV', 'intent': 'Inform_condition'}"
0,watch_tv_1,"{'user': 'Human', 'text': 'Are you lost? ', 'intent': 'Ask_okay'}","{'user': 'Alien', 'text': 'What happened?', 'intent': 'Display_confusion'}"
0,watch_tv_1,"{'user': 'Human', 'text': 'Are you lost? ', 'intent': 'Ask_okay'}","{'user': 'Human', 'text': 'No worries, you are opening the TV, and your next step is to hit the open button', 'intent': 'Inform_next_step'}"
0,watch_tv_1,"{'user': 'Human', 'text': 'Are you lost? ', 'intent': 'Ask_okay'}","{'user': 'Alien', 'text': 'I see', 'intent': 'Inform_understanding'}"
1,watch_tv_1,"{'user': 'Human', 'text': 'Are you lost? ', 'intent': 'Ask_okay'}","{'user': 'Alien', 'text': 'I opened the TV', 'intent': 'Inform_condition'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'What happened?', 'intent': 'Display_confusion'}","{'user': 'Human', 'text': 'No worries, you are opening the TV, and your next step is to hit the open button', 'intent': 'Inform_next_step'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'What happened?', 'intent': 'Display_confusion'}","{'user': 'Alien', 'text': 'I see', 'intent': 'Inform_understanding'}"
1,watch_tv_1,"{'user': 'Alien', 'text': 'What happened?', 'intent': 'Display_confusion'}","{'user': 'Alien', 'text': 'I opened the TV', 'intent': 'Inform_condition'}"
0,watch_tv_1,"{'user': 'Human', 'text': 'No worries, you are opening the TV, and your next step is to hit the open button', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'I see', 'intent': 'Inform_understanding'}"
1,watch_tv_1,"{'user': 'Human', 'text': 'No worries, you are opening the TV, and your next step is to hit the open button', 'intent': 'Inform_next_step'}","{'user': 'Alien', 'text': 'I opened the TV', 'intent': 'Inform_condition'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'I see', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'I opened the TV', 'intent': 'Inform_condition'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'I see', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Is this correct?', 'intent': 'Inform_confused'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'I see', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Great, now you can sit and watch', 'intent': 'Inform_next_step'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'I see', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Great, now you can sit and watch', 'intent': 'Inform_next_step'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'I see', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Oh hi! ', 'intent': 'Extend_greetings'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'I see', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'Oh is it evening? I did not notice.', 'intent': 'Inform_confused'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'I see', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': ""It doesn't matter. You are in the kitchen, just finish the task"", 'intent': 'Inform_other'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'I see', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'Do you know the task?', 'intent': 'Ask_know_action'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'I see', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': ""Ummm I actually don't remember what I want to do. What can I do here?"", 'intent': 'Ask_about_action'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'I see', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'No problem, happens with everyone. Its a lazy day. Its a game day, lets go and watch soccer match', 'intent': 'Ask_know_action'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'I see', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'That sounds interesting. Can you tell me where can I watch it and how?', 'intent': 'Ask_about_location'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'I see', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': 'There is a tv in the living room, we can watch the soccer match on it', 'intent': 'Inform_next_step'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'I see', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': ""That sounds very interesting. Let's go the living room then! You can show me how to use the TV."", 'intent': 'Inform_get_started'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'I see', 'intent': 'Inform_understanding'}","{'user': 'Human', 'text': ""Let's go! Using the TV is easy. I will show you how to use it"", 'intent': 'Casual_response'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'I see', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': ""Let's go! I am excited!"", 'intent': 'Other'}"
1,watch_tv_1,"{'user': 'Alien', 'text': 'I see', 'intent': 'Inform_understanding'}","{'user': 'Alien', 'text': 'I have reached living room', 'intent': 'Inform_understanding'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'I opened the TV', 'intent': 'Inform_condition'}","{'user': 'Alien', 'text': 'Is this correct?', 'intent': 'Inform_confused'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'I opened the TV', 'intent': 'Inform_condition'}","{'user': 'Human', 'text': 'Great, now you can sit and watch', 'intent': 'Inform_next_step'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'I opened the TV', 'intent': 'Inform_condition'}","{'user': 'Human', 'text': 'Great, now you can sit and watch', 'intent': 'Inform_next_step'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'I opened the TV', 'intent': 'Inform_condition'}","{'user': 'Alien', 'text': 'Oh hi! ', 'intent': 'Extend_greetings'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'I opened the TV', 'intent': 'Inform_condition'}","{'user': 'Alien', 'text': 'Oh is it evening? I did not notice.', 'intent': 'Inform_confused'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'I opened the TV', 'intent': 'Inform_condition'}","{'user': 'Human', 'text': ""It doesn't matter. You are in the kitchen, just finish the task"", 'intent': 'Inform_other'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'I opened the TV', 'intent': 'Inform_condition'}","{'user': 'Human', 'text': 'Do you know the task?', 'intent': 'Ask_know_action'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'I opened the TV', 'intent': 'Inform_condition'}","{'user': 'Alien', 'text': ""Ummm I actually don't remember what I want to do. What can I do here?"", 'intent': 'Ask_about_action'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'I opened the TV', 'intent': 'Inform_condition'}","{'user': 'Human', 'text': 'No problem, happens with everyone. Its a lazy day. Its a game day, lets go and watch soccer match', 'intent': 'Ask_know_action'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'I opened the TV', 'intent': 'Inform_condition'}","{'user': 'Alien', 'text': 'That sounds interesting. Can you tell me where can I watch it and how?', 'intent': 'Ask_about_location'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'I opened the TV', 'intent': 'Inform_condition'}","{'user': 'Human', 'text': 'There is a tv in the living room, we can watch the soccer match on it', 'intent': 'Inform_next_step'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'I opened the TV', 'intent': 'Inform_condition'}","{'user': 'Alien', 'text': ""That sounds very interesting. Let's go the living room then! You can show me how to use the TV."", 'intent': 'Inform_get_started'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'I opened the TV', 'intent': 'Inform_condition'}","{'user': 'Human', 'text': ""Let's go! Using the TV is easy. I will show you how to use it"", 'intent': 'Casual_response'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'I opened the TV', 'intent': 'Inform_condition'}","{'user': 'Alien', 'text': ""Let's go! I am excited!"", 'intent': 'Other'}"
1,watch_tv_1,"{'user': 'Alien', 'text': 'I opened the TV', 'intent': 'Inform_condition'}","{'user': 'Alien', 'text': 'I have reached living room', 'intent': 'Inform_understanding'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'Is this correct?', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'Great, now you can sit and watch', 'intent': 'Inform_next_step'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'Is this correct?', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'Great, now you can sit and watch', 'intent': 'Inform_next_step'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'Is this correct?', 'intent': 'Inform_confused'}","{'user': 'Alien', 'text': 'Oh hi! ', 'intent': 'Extend_greetings'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'Is this correct?', 'intent': 'Inform_confused'}","{'user': 'Alien', 'text': 'Oh is it evening? I did not notice.', 'intent': 'Inform_confused'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'Is this correct?', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': ""It doesn't matter. You are in the kitchen, just finish the task"", 'intent': 'Inform_other'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'Is this correct?', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'Do you know the task?', 'intent': 'Ask_know_action'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'Is this correct?', 'intent': 'Inform_confused'}","{'user': 'Alien', 'text': ""Ummm I actually don't remember what I want to do. What can I do here?"", 'intent': 'Ask_about_action'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'Is this correct?', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'No problem, happens with everyone. Its a lazy day. Its a game day, lets go and watch soccer match', 'intent': 'Ask_know_action'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'Is this correct?', 'intent': 'Inform_confused'}","{'user': 'Alien', 'text': 'That sounds interesting. Can you tell me where can I watch it and how?', 'intent': 'Ask_about_location'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'Is this correct?', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'There is a tv in the living room, we can watch the soccer match on it', 'intent': 'Inform_next_step'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'Is this correct?', 'intent': 'Inform_confused'}","{'user': 'Alien', 'text': ""That sounds very interesting. Let's go the living room then! You can show me how to use the TV."", 'intent': 'Inform_get_started'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'Is this correct?', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': ""Let's go! Using the TV is easy. I will show you how to use it"", 'intent': 'Casual_response'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'Is this correct?', 'intent': 'Inform_confused'}","{'user': 'Alien', 'text': ""Let's go! I am excited!"", 'intent': 'Other'}"
1,watch_tv_1,"{'user': 'Alien', 'text': 'Is this correct?', 'intent': 'Inform_confused'}","{'user': 'Alien', 'text': 'I have reached living room', 'intent': 'Inform_understanding'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'Is this correct?', 'intent': 'Inform_confused'}","{'user': 'Human', 'text': 'Great, now you can sit and watch', 'intent': 'Inform_next_step'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'Is this correct?', 'intent': 'Inform_confused'}","{'user': 'Alien', 'text': 'Oh hi! ', 'intent': 'Extend_greetings'}"
0,watch_tv_1,"{'user': 'Alien', 'text': 'Is this correct?', 'intent': 'Inform_confused'}","{'user': 'Alien', 'text': 'Oh is it evening? I did not notice.', 'intent': 'Inform_confused'}"
